transaction_id,user_id,amount,transaction_type,device_type,location,time_of_day,transaction_hour,is_international,previous_transactions,failed_transactions,account_age_days,is_fraud
T01612,U343,69045.93,POS,mobile,Mumbai,night,3,0,116,2,129,0
T01613,U927,185932.33,ATM,desktop,Pune,night,21,0,95,7,285,1
T01614,U875,23217.66,ATM,desktop,London,night,22,1,158,6,195,0
T01615,U762,252934.88,ATM,tablet,London,morning,10,1,52,4,197,1
T01616,U389,206694.63,transfer,tablet,Pune,morning,10,0,101,9,512,1
T01617,U543,219501.57,POS,mobile,Delhi,morning,8,0,69,2,948,0
T01618,U969,129648.81,POS,desktop,London,night,21,1,152,0,389,1
T01619,U791,263384.84,online,desktop,London,afternoon,14,1,93,0,592,1
T01620,U559,153613.41,online,desktop,Pune,morning,8,0,83,1,116,0
T01621,U518,10437.18,POS,desktop,Mumbai,afternoon,12,0,176,7,143,0
T01622,U357,112863.76,transfer,desktop,London,afternoon,16,1,196,6,648,1
T01623,U915,193855.53,transfer,desktop,Dubai,night,0,1,67,2,423,1
T01624,U553,2088.06,online,desktop,Bangalore,afternoon,12,0,37,4,924,0
T01625,U969,176170.99,transfer,mobile,Mumbai,night,21,0,191,6,106,1
T01626,U265,277468.6,online,tablet,Singapore,night,1,1,65,4,976,1
T01627,U668,220044.71,POS,tablet,Kolkata,afternoon,14,0,79,6,745,1
T01628,U583,167762.47,online,tablet,Pune,morning,5,0,87,6,255,1
T01629,U375,48341.96,ATM,desktop,Kolkata,afternoon,12,0,149,0,311,0
T01630,U244,169124.13,ATM,desktop,Pune,night,4,0,100,5,796,0
T01631,U163,6119.7,ATM,desktop,London,night,0,1,155,5,223,0
T01632,U430,279262.15,ATM,mobile,Dubai,afternoon,12,1,74,7,896,1
T01633,U346,128930.62,POS,desktop,Chennai,afternoon,12,0,100,2,471,0
T01634,U295,177654.99,transfer,mobile,Chennai,evening,17,0,199,0,650,0
T01635,U310,96949.54,transfer,tablet,Chennai,night,4,0,13,3,293,0
T01636,U643,71801.74,online,desktop,Singapore,night,3,1,104,3,73,0
T01637,U713,30887.83,POS,tablet,Dubai,night,3,1,175,2,825,0
T01638,U903,237059.66,online,tablet,Pune,morning,10,0,50,1,886,0
T01639,U499,37171.72,online,tablet,London,afternoon,12,1,137,1,863,0
T01640,U156,20446.82,transfer,desktop,London,afternoon,12,1,31,5,947,0
T01641,U420,22319.75,transfer,mobile,Delhi,evening,17,0,162,10,64,0
T01642,U490,141117.85,online,tablet,Kolkata,evening,18,0,28,9,647,1
T01643,U407,78761.83,POS,tablet,Singapore,night,23,1,84,7,474,1
T01644,U377,170389.68,transfer,mobile,Bangalore,night,23,0,83,6,354,1
T01645,U303,151588.65,POS,desktop,Mumbai,night,1,0,117,2,170,0
T01646,U625,21600.34,transfer,mobile,Dubai,evening,19,1,86,4,395,0
T01647,U928,13693.25,transfer,mobile,Delhi,morning,5,0,125,5,862,0
T01648,U480,91178.77,ATM,desktop,Kolkata,morning,5,0,29,2,723,0
T01649,U692,133629.8,POS,tablet,Mumbai,evening,17,0,8,2,801,0
T01650,U866,191054.41,ATM,tablet,London,afternoon,13,1,5,4,558,1
T01651,U739,147001.17,transfer,tablet,Mumbai,night,3,0,55,5,854,1
T01652,U970,178321.5,ATM,desktop,Dubai,evening,17,1,5,9,400,1
T01653,U493,59641.42,online,tablet,Chennai,evening,18,0,170,5,139,0
T01654,U728,94677.29,online,mobile,Chennai,morning,5,0,112,0,301,0
T01655,U550,10185.16,POS,desktop,London,evening,20,1,27,7,410,0
T01656,U266,144187.87,online,desktop,Mumbai,afternoon,15,0,118,1,392,0
T01657,U528,288441.24,ATM,tablet,Chennai,afternoon,15,0,85,0,807,0
T01658,U815,225819.87,ATM,tablet,London,night,2,1,159,8,344,1
T01659,U728,68698.01,transfer,tablet,Pune,afternoon,13,0,23,2,361,0
T01660,U639,147597.34,transfer,desktop,Delhi,night,1,0,182,5,924,1
T01661,U137,52519.27,online,desktop,London,night,4,1,148,8,804,1
T01662,U373,77690.8,POS,mobile,Singapore,afternoon,15,1,17,3,841,0
T01663,U819,250135.44,online,desktop,Delhi,evening,18,0,155,3,418,0
T01664,U314,297880.3,online,desktop,Singapore,afternoon,14,1,121,0,996,1
T01665,U146,177878.37,ATM,tablet,London,evening,18,1,100,6,59,1
T01666,U576,126409.89,POS,mobile,Dubai,afternoon,13,1,97,4,549,1
T01667,U104,190810.59,transfer,mobile,New York,afternoon,15,1,16,10,949,1
T01668,U509,31684.99,ATM,mobile,Mumbai,morning,5,0,77,3,475,0
T01669,U875,114683.97,POS,mobile,Bangalore,afternoon,16,0,159,7,49,1
T01670,U488,17275.89,POS,desktop,Chennai,afternoon,13,0,178,1,601,0
T01671,U876,191431.57,ATM,tablet,Delhi,afternoon,16,0,191,10,195,1
T01672,U103,247025.57,POS,desktop,Dubai,afternoon,12,1,135,9,86,1
T01673,U378,248184.1,POS,desktop,Chennai,morning,7,0,14,6,937,1
T01674,U277,84400.05,ATM,desktop,New York,night,2,1,6,3,562,0
T01675,U296,1277.44,POS,tablet,Dubai,night,3,1,73,9,787,0
T01676,U307,176113.01,POS,tablet,Mumbai,morning,5,0,182,0,628,0
T01677,U763,38200.29,transfer,tablet,Bangalore,night,22,0,184,8,462,0
T01678,U176,263336.84,POS,tablet,Pune,morning,6,0,16,6,187,1
T01679,U954,74988.06,transfer,desktop,Pune,afternoon,15,0,152,0,870,0
T01680,U798,98123.13,POS,tablet,Kolkata,evening,20,0,30,8,436,1
T01681,U744,60932.19,online,tablet,Chennai,night,1,0,150,9,754,1
T01682,U930,10149.12,POS,tablet,Dubai,night,1,1,164,7,765,0
T01683,U954,67944.01,ATM,mobile,Delhi,night,3,0,107,4,322,0
T01684,U433,260512.46,POS,mobile,Singapore,morning,6,1,195,8,790,1
T01685,U842,157269.76,transfer,tablet,Pune,morning,10,0,24,4,263,0
T01686,U407,135120.65,transfer,desktop,Dubai,evening,18,1,61,0,821,1
T01687,U313,11778.37,online,mobile,Bangalore,afternoon,13,0,119,0,743,0
T01688,U830,93875.45,transfer,mobile,Delhi,morning,5,0,43,2,200,0
T01689,U537,270176.56,online,mobile,Delhi,night,1,0,44,7,479,1
T01690,U529,205531.31,POS,desktop,Dubai,morning,5,1,90,4,835,1
T01691,U833,180961.78,POS,tablet,Chennai,evening,19,0,194,5,529,0
T01692,U417,139066.74,POS,tablet,Pune,afternoon,12,0,159,1,846,0
T01693,U592,50090.57,POS,desktop,London,afternoon,15,1,114,0,497,0
T01694,U772,290109.71,online,mobile,Pune,morning,10,0,46,5,123,0
T01695,U726,205020.88,transfer,mobile,Chennai,evening,18,0,49,9,808,1
T01696,U301,154551.72,ATM,tablet,Chennai,night,22,0,7,10,956,1
T01697,U122,198015.73,transfer,mobile,Dubai,afternoon,12,1,4,1,998,1
T01698,U629,292124.41,transfer,mobile,Kolkata,night,22,0,188,5,457,0
T01699,U919,31665.04,online,desktop,Bangalore,night,0,0,85,4,127,0
T01700,U461,164439.6,transfer,desktop,Dubai,night,21,1,115,5,573,1
T01701,U594,133631.52,online,mobile,Dubai,evening,18,1,145,9,176,1
T01702,U393,272456.9,POS,desktop,Chennai,morning,7,0,1,6,272,1
T01703,U277,49142.94,online,mobile,Singapore,afternoon,12,1,20,4,121,0
T01704,U531,175827.58,online,desktop,Singapore,morning,5,1,6,4,939,1
T01705,U287,237621.62,POS,mobile,Kolkata,night,4,0,51,6,143,1
T01706,U713,201885.66,transfer,tablet,Chennai,night,2,0,11,0,109,1
T01707,U162,265900.5,transfer,desktop,Bangalore,night,1,0,105,10,358,1
T01708,U696,267661.82,online,desktop,Mumbai,night,1,0,26,4,735,0
T01709,U430,137537.66,transfer,mobile,Delhi,evening,19,0,10,0,457,0
T01710,U736,193772.4,online,desktop,Chennai,morning,9,0,131,10,782,1
T01711,U891,55624.83,online,tablet,Pune,evening,19,0,155,0,225,0
T01712,U480,222261.61,ATM,desktop,Delhi,night,4,0,50,7,549,1
T01713,U986,122395.15,ATM,desktop,Bangalore,morning,10,0,6,7,400,1
T01714,U512,17717.24,ATM,desktop,Pune,night,23,0,117,9,844,0
T01715,U609,148489.36,online,desktop,London,evening,19,1,149,2,923,1
T01716,U320,10128.74,online,desktop,Pune,night,0,0,59,5,645,0
T01717,U647,244172.94,ATM,mobile,Dubai,afternoon,16,1,148,4,671,1
T01718,U254,118373.9,ATM,tablet,Dubai,evening,18,1,93,5,169,1
T01719,U595,114874.3,online,tablet,Singapore,afternoon,12,1,124,4,953,1
T01720,U574,250900.32,online,mobile,London,morning,8,1,42,4,59,1
T01721,U386,68731.71,online,desktop,Pune,evening,17,0,198,0,41,0
T01722,U826,119641.78,transfer,mobile,Pune,morning,8,0,86,0,853,0
T01723,U779,262588.99,transfer,desktop,Bangalore,night,0,0,143,1,470,1
T01724,U700,184985.92,transfer,desktop,Mumbai,night,3,0,58,2,645,1
T01725,U651,293349.2,transfer,desktop,Singapore,afternoon,13,1,61,3,57,1
T01726,U345,188171.46,POS,desktop,Chennai,morning,10,0,158,2,443,0
T01727,U913,63601.52,ATM,tablet,Singapore,night,1,1,108,7,688,1
T01728,U187,174895.9,online,desktop,Dubai,morning,6,1,118,9,533,1
T01729,U415,75050.61,POS,mobile,Chennai,morning,8,0,31,3,601,0
T01730,U780,159909.39,online,mobile,Singapore,morning,9,1,167,5,809,1
T01731,U670,159327.75,transfer,tablet,Singapore,morning,9,1,50,10,524,1
T01732,U854,229838.42,transfer,desktop,Chennai,night,1,0,119,3,78,1
T01733,U445,101525.73,online,tablet,Kolkata,morning,10,0,10,1,531,0
T01734,U967,120177.34,ATM,tablet,Pune,evening,18,0,88,6,152,1
T01735,U898,201158.97,transfer,desktop,Pune,night,23,0,87,9,726,1
T01736,U250,210319.7,online,mobile,Chennai,night,23,0,30,2,533,0
T01737,U402,285689.88,ATM,mobile,Delhi,afternoon,15,0,106,5,472,0
T01738,U214,107591.61,transfer,mobile,Mumbai,night,21,0,48,9,379,1
T01739,U952,280568.28,transfer,mobile,London,evening,18,1,130,6,793,1
T01740,U381,253443.81,POS,mobile,London,evening,19,1,72,5,683,1
T01741,U340,82970.39,transfer,tablet,Mumbai,evening,20,0,44,5,102,0
T01742,U179,220430.3,transfer,desktop,Singapore,morning,6,1,198,0,895,1
T01743,U355,119681.39,online,tablet,London,afternoon,15,1,8,7,769,1
T01744,U482,86227.0,ATM,tablet,Mumbai,evening,19,0,102,4,783,0
T01745,U121,18852.62,POS,mobile,New York,morning,11,1,50,6,239,0
T01746,U830,62618.34,transfer,mobile,Bangalore,night,22,0,165,8,443,1
T01747,U254,271096.61,POS,tablet,Singapore,evening,19,1,15,3,744,1
T01748,U935,31496.9,POS,tablet,Mumbai,morning,11,0,170,4,554,0
T01749,U737,75560.75,transfer,tablet,Delhi,morning,6,0,89,5,274,0
T01750,U538,245947.88,POS,tablet,Kolkata,morning,7,0,155,8,704,1
T01751,U614,157737.16,transfer,desktop,London,morning,10,1,197,8,868,1
T01752,U626,283484.11,ATM,mobile,London,morning,9,1,85,7,991,1
T01753,U545,148952.13,transfer,mobile,Delhi,afternoon,14,0,4,3,897,0
T01754,U535,221699.14,POS,desktop,Chennai,afternoon,12,0,142,10,349,1
T01755,U913,84673.43,POS,desktop,Bangalore,night,2,0,16,1,246,0
T01756,U676,31341.6,POS,desktop,Mumbai,night,21,0,19,0,488,0
T01757,U412,26371.42,online,desktop,Pune,morning,11,0,59,1,339,0
T01758,U480,51432.64,ATM,tablet,New York,afternoon,14,1,79,10,158,1
T01759,U978,130467.48,transfer,tablet,Mumbai,night,2,0,69,0,780,1
T01760,U655,256864.14,online,mobile,New York,evening,19,1,39,0,154,1
T01761,U758,195399.03,online,desktop,Dubai,evening,19,1,91,6,652,1
T01762,U212,136691.7,online,desktop,New York,night,2,1,63,3,560,1
T01763,U916,267623.08,online,mobile,Chennai,morning,10,0,7,7,477,1
T01764,U129,214738.86,online,tablet,Chennai,afternoon,16,0,41,0,860,0
T01765,U631,143560.98,POS,tablet,Singapore,evening,19,1,63,1,755,1
T01766,U457,145935.71,ATM,mobile,Kolkata,afternoon,13,0,113,9,824,1
T01767,U568,99011.61,transfer,tablet,Kolkata,afternoon,16,0,30,5,584,0
T01768,U233,259222.35,POS,tablet,Chennai,afternoon,15,0,36,8,649,1
T01769,U485,143639.47,transfer,desktop,Dubai,afternoon,13,1,144,4,386,1
T01770,U888,150983.1,online,desktop,Kolkata,night,22,0,99,8,734,1
T01771,U132,177035.62,POS,desktop,Delhi,night,21,0,185,8,537,1
T01772,U433,215216.31,ATM,mobile,New York,night,23,1,165,10,218,1
T01773,U323,289843.62,online,mobile,Singapore,evening,20,1,181,9,528,1
T01774,U951,207454.46,transfer,mobile,Pune,night,3,0,145,2,922,1
T01775,U342,287454.73,online,desktop,Dubai,morning,5,1,186,10,369,1
T01776,U615,137395.3,POS,tablet,Singapore,afternoon,15,1,129,7,160,1
T01777,U193,213331.08,transfer,tablet,Delhi,night,2,0,164,0,958,1
T01778,U699,44951.0,transfer,mobile,Dubai,afternoon,16,1,154,8,247,0
T01779,U483,73684.21,ATM,tablet,New York,night,3,1,32,4,193,0
T01780,U154,171685.54,ATM,desktop,London,morning,10,1,3,4,975,1
T01781,U658,53645.45,POS,desktop,Pune,evening,17,0,174,9,629,1
T01782,U140,246079.18,ATM,tablet,Singapore,morning,6,1,83,1,60,1
T01783,U783,164136.48,online,tablet,Kolkata,evening,18,0,136,4,371,0
T01784,U349,109750.65,online,tablet,Chennai,morning,7,0,62,1,983,0
T01785,U703,50546.93,transfer,tablet,Singapore,morning,9,1,111,4,853,0
T01786,U419,282593.51,ATM,mobile,Pune,morning,8,0,179,8,572,1
T01787,U586,285625.42,transfer,desktop,Pune,night,4,0,168,4,332,0
T01788,U899,58071.18,transfer,tablet,London,morning,5,1,57,8,149,1
T01789,U447,39582.87,POS,tablet,Kolkata,morning,8,0,163,0,734,0
T01790,U210,168307.36,transfer,mobile,Kolkata,afternoon,13,0,144,7,330,1
T01791,U945,34740.49,ATM,desktop,Pune,afternoon,14,0,58,9,227,0
T01792,U116,132204.36,POS,tablet,London,night,2,1,46,5,503,1
T01793,U872,201423.22,POS,desktop,Delhi,evening,18,0,14,8,864,1
T01794,U583,66667.19,transfer,mobile,Dubai,afternoon,15,1,184,8,198,1
T01795,U320,220058.31,online,desktop,Chennai,night,0,0,144,0,120,0
T01796,U546,35417.83,transfer,desktop,New York,afternoon,15,1,14,4,502,0
T01797,U691,164490.0,ATM,desktop,New York,afternoon,13,1,47,8,489,1
T01798,U165,98190.59,ATM,tablet,London,morning,8,1,124,3,513,0
T01799,U313,211641.16,transfer,tablet,Dubai,night,2,1,127,8,601,1
T01800,U554,279399.24,POS,mobile,Mumbai,night,2,0,196,7,279,1
T01801,U983,222531.75,transfer,tablet,Dubai,morning,10,1,128,8,510,1
T01802,U283,85681.74,transfer,tablet,Mumbai,night,23,0,39,7,967,1
T01803,U177,176156.64,transfer,mobile,Dubai,afternoon,12,1,117,2,130,1
T01804,U231,253231.91,transfer,mobile,Bangalore,morning,7,0,79,2,411,0
T01805,U682,19345.49,online,desktop,New York,night,21,1,170,0,819,0
T01806,U651,205369.66,online,tablet,Bangalore,morning,7,0,70,2,866,0
T01807,U607,18544.41,online,tablet,Delhi,afternoon,14,0,113,8,506,0
T01808,U506,41225.31,online,desktop,Mumbai,morning,7,0,109,0,314,0
T01809,U670,123996.01,online,desktop,London,night,2,1,145,3,712,1
T01810,U997,170816.27,ATM,mobile,Mumbai,night,4,0,158,10,124,1
T01811,U225,116887.01,online,tablet,Mumbai,evening,17,0,16,3,748,0
T01812,U762,275512.59,online,mobile,New York,night,1,1,116,6,35,1
T01813,U752,248139.24,ATM,desktop,New York,afternoon,12,1,147,2,600,1
T01814,U530,62353.99,POS,tablet,Singapore,evening,18,1,130,0,178,0
T01815,U641,167825.3,ATM,tablet,Mumbai,night,23,0,186,1,419,0
T01816,U961,117014.23,transfer,tablet,Kolkata,morning,7,0,194,0,264,0
T01817,U468,220751.99,transfer,desktop,London,night,2,1,189,9,830,1
T01818,U282,222862.44,ATM,mobile,New York,night,2,1,173,1,95,1
T01819,U309,122201.83,transfer,mobile,Bangalore,morning,6,0,20,2,960,0
T01820,U260,78374.64,transfer,mobile,Pune,morning,9,0,186,1,177,0
T01821,U262,68669.1,POS,desktop,Pune,evening,20,0,18,10,836,1
T01822,U134,288636.04,ATM,tablet,Mumbai,morning,6,0,81,5,295,0
T01823,U244,279098.72,transfer,desktop,Bangalore,night,23,0,4,2,862,0
T01824,U949,15384.38,transfer,desktop,Bangalore,afternoon,15,0,127,10,221,0
T01825,U658,12052.02,POS,tablet,Mumbai,morning,7,0,41,7,918,0
T01826,U692,251702.68,online,mobile,Kolkata,night,1,0,90,3,580,0
T01827,U346,239362.34,ATM,desktop,London,afternoon,15,1,134,0,474,1
T01828,U501,294193.61,transfer,tablet,Chennai,evening,20,0,88,8,858,1
T01829,U424,256902.56,transfer,tablet,New York,morning,11,1,99,1,891,1
T01830,U518,60811.62,transfer,desktop,Singapore,night,0,1,138,1,957,1
T01831,U168,252034.99,transfer,desktop,Chennai,night,23,0,130,5,524,0
T01832,U764,85897.87,online,desktop,New York,afternoon,12,1,23,6,148,1
T01833,U383,251589.25,transfer,tablet,London,evening,20,1,197,3,753,1
T01834,U285,22433.0,ATM,desktop,Bangalore,night,2,0,177,0,565,0
T01835,U782,133477.64,transfer,tablet,Delhi,night,0,0,154,9,676,1
T01836,U719,160484.6,online,mobile,Pune,night,0,0,18,8,532,1
T01837,U171,58951.69,online,mobile,Bangalore,morning,8,0,39,7,919,1
T01838,U897,186652.27,ATM,tablet,Chennai,morning,8,0,117,7,780,1
T01839,U378,54552.94,POS,desktop,Bangalore,night,2,0,18,6,162,1
T01840,U260,89392.94,online,mobile,New York,evening,19,1,135,3,779,0
T01841,U779,70962.02,transfer,tablet,Mumbai,afternoon,15,0,97,5,572,0
T01842,U717,30407.36,transfer,mobile,London,evening,18,1,180,9,837,0
T01843,U570,49034.26,online,mobile,London,night,3,1,151,8,362,0
T01844,U683,238899.96,online,desktop,Mumbai,night,3,0,185,6,556,1
T01845,U244,119646.43,POS,tablet,Singapore,evening,20,1,69,1,564,1
T01846,U332,178094.94,ATM,tablet,Dubai,afternoon,16,1,181,2,293,1
T01847,U618,254095.92,online,desktop,Chennai,night,23,0,58,1,998,0
T01848,U999,216656.21,transfer,desktop,London,morning,11,1,10,1,480,1
T01849,U240,209427.49,transfer,mobile,Bangalore,morning,5,0,32,10,927,1
T01850,U206,96461.03,POS,mobile,Kolkata,morning,7,0,182,10,164,1
T01851,U366,179620.25,online,tablet,Mumbai,night,1,0,57,2,279,0
T01852,U535,193091.49,online,mobile,Delhi,afternoon,13,0,37,0,168,0
T01853,U768,189476.34,ATM,desktop,Kolkata,morning,11,0,43,5,308,0
T01854,U655,84955.48,ATM,tablet,Kolkata,morning,6,0,119,2,868,0
T01855,U210,192177.48,ATM,desktop,Delhi,evening,17,0,199,9,238,1
T01856,U505,112421.22,transfer,desktop,Kolkata,morning,10,0,15,8,539,1
T01857,U115,4150.77,transfer,mobile,London,night,1,1,186,5,377,1
T01858,U647,132191.58,ATM,mobile,Delhi,night,2,0,121,0,294,0
T01859,U724,50410.06,transfer,mobile,Bangalore,morning,7,0,134,6,391,1
T01860,U847,131614.29,ATM,mobile,Mumbai,afternoon,16,0,74,6,324,1
T01861,U467,279363.22,POS,desktop,New York,night,0,1,53,9,193,1
T01862,U730,70478.1,POS,tablet,New York,evening,20,1,78,9,539,1
T01863,U852,291515.36,online,tablet,Chennai,afternoon,16,0,62,10,43,1
T01864,U227,275003.5,online,tablet,Singapore,night,3,1,150,3,169,1
T01865,U180,212059.28,transfer,mobile,Singapore,morning,10,1,102,6,545,1
T01866,U807,194396.89,ATM,desktop,Kolkata,night,22,0,12,2,663,0
T01867,U474,88833.67,transfer,desktop,Chennai,morning,9,0,170,9,881,1
T01868,U582,248573.98,online,tablet,Kolkata,night,1,0,22,6,493,1
T01869,U943,51853.86,transfer,desktop,Pune,night,21,0,10,3,414,0
T01870,U746,223409.59,POS,tablet,Kolkata,morning,6,0,104,4,381,0
T01871,U598,245997.14,POS,desktop,Singapore,night,0,1,93,5,234,1
T01872,U180,44447.62,ATM,desktop,Mumbai,evening,20,0,166,7,295,0
T01873,U908,280386.57,ATM,mobile,Singapore,morning,5,1,45,7,319,1
T01874,U886,84721.96,transfer,mobile,Pune,evening,20,0,49,7,340,1
T01875,U784,259679.33,ATM,desktop,Pune,night,3,0,45,9,281,1
T01876,U760,272739.03,transfer,tablet,Mumbai,evening,19,0,187,1,109,0
T01877,U873,21649.94,POS,mobile,Bangalore,afternoon,14,0,39,5,750,0
T01878,U607,237706.0,ATM,desktop,Mumbai,night,4,0,72,9,966,1
T01879,U769,181460.81,POS,desktop,Bangalore,night,0,0,19,1,38,1
T01880,U106,105070.82,ATM,desktop,Chennai,evening,20,0,76,5,874,0
T01881,U463,299039.47,POS,desktop,Kolkata,night,1,0,75,2,490,0
T01882,U167,163474.72,transfer,desktop,Singapore,morning,11,1,10,10,174,1
T01883,U288,83081.99,transfer,desktop,Kolkata,afternoon,12,0,168,3,493,0
T01884,U392,283848.27,ATM,mobile,Delhi,afternoon,12,0,28,4,105,0
T01885,U208,270802.53,ATM,desktop,Chennai,night,2,0,58,9,122,1
T01886,U403,70568.98,POS,tablet,Dubai,afternoon,13,1,98,0,327,0
T01887,U562,59449.97,online,tablet,Pune,night,22,0,76,3,326,0
T01888,U826,23666.22,POS,mobile,Pune,night,2,0,38,3,744,0
T01889,U347,120546.71,ATM,desktop,London,night,4,1,134,10,790,1
T01890,U114,13238.74,online,tablet,New York,afternoon,15,1,96,1,560,0
T01891,U470,192376.64,POS,mobile,Pune,evening,20,0,123,4,31,1
T01892,U229,264573.96,ATM,mobile,Mumbai,night,0,0,118,8,585,1
T01893,U116,142853.39,POS,tablet,Delhi,afternoon,14,0,162,6,995,1
T01894,U397,135334.09,online,mobile,Dubai,morning,8,1,152,7,379,1
T01895,U323,56575.54,POS,tablet,Singapore,night,1,1,47,1,856,0
T01896,U699,164922.89,transfer,mobile,Pune,evening,18,0,177,7,765,1
T01897,U845,213305.62,ATM,mobile,London,morning,9,1,21,7,614,1
T01898,U399,24242.05,POS,desktop,Bangalore,evening,17,0,72,4,193,0
T01899,U827,191121.42,POS,mobile,Pune,afternoon,14,0,56,3,354,0
T01900,U627,264728.11,ATM,tablet,Kolkata,night,21,0,113,2,908,0
T01901,U843,151651.02,transfer,desktop,Kolkata,morning,6,0,153,3,268,0
T01902,U927,190013.98,POS,desktop,Bangalore,evening,17,0,200,8,873,1
T01903,U978,187468.83,transfer,mobile,Delhi,morning,11,0,58,5,258,0
T01904,U962,13363.16,transfer,desktop,New York,afternoon,13,1,43,10,652,0
T01905,U484,102461.49,transfer,desktop,Bangalore,morning,7,0,113,9,606,1
T01906,U804,269699.17,ATM,tablet,Delhi,evening,19,0,64,5,100,0
T01907,U683,106092.83,online,desktop,Delhi,evening,19,0,22,10,527,1
T01908,U960,222062.23,online,tablet,New York,morning,9,1,68,2,399,1
T01909,U115,44994.73,transfer,desktop,Dubai,morning,8,1,188,2,840,0
T01910,U346,124925.07,online,mobile,Bangalore,morning,9,0,159,7,891,1
T01911,U700,178608.43,ATM,desktop,Mumbai,night,4,0,96,9,602,1
T01912,U262,243593.15,ATM,tablet,Bangalore,afternoon,13,0,114,5,834,0
T01913,U940,168528.48,POS,desktop,Chennai,morning,9,0,30,7,787,1
T01914,U934,128023.74,transfer,desktop,Singapore,morning,5,1,128,10,924,1
T01915,U361,96417.99,transfer,mobile,New York,afternoon,15,1,107,7,233,1
T01916,U447,252059.07,POS,desktop,Bangalore,night,1,0,26,0,566,0
T01917,U619,276426.9,POS,mobile,Chennai,morning,11,0,160,3,456,0
T01918,U785,223780.35,transfer,tablet,Mumbai,afternoon,13,0,191,2,343,0
T01919,U195,230002.89,POS,desktop,Kolkata,night,21,0,130,1,574,0
T01920,U507,120914.09,transfer,desktop,New York,evening,19,1,38,2,869,1
T01921,U282,189047.71,POS,desktop,London,night,4,1,42,2,929,1
T01922,U488,288666.2,online,mobile,Dubai,evening,19,1,40,8,531,1
T01923,U453,28197.59,online,tablet,Kolkata,evening,19,0,25,10,152,0
T01924,U330,52866.33,transfer,tablet,New York,afternoon,12,1,51,9,338,1
T01925,U644,209971.57,online,desktop,Delhi,night,3,0,149,3,799,0
T01926,U958,248110.76,transfer,tablet,Chennai,morning,11,0,62,5,511,0
T01927,U403,226772.42,transfer,desktop,Bangalore,night,1,0,107,7,239,1
T01928,U581,241531.39,POS,tablet,Dubai,afternoon,16,1,176,1,871,1
T01929,U899,244774.28,online,mobile,London,evening,18,1,49,3,889,1
T01930,U642,111654.85,transfer,desktop,Bangalore,morning,5,0,89,3,496,0
T01931,U112,281284.98,POS,desktop,London,morning,5,1,119,9,514,1
T01932,U437,257269.01,POS,desktop,Singapore,afternoon,15,1,158,2,666,1
T01933,U962,29769.8,transfer,desktop,Delhi,night,23,0,169,1,468,0
